Name,Average.coverage,Reference.length
contig-120_67900_1,0.809,915
contig-120_67904_1,4.291,629
contig-120_67905_3,1.031,291
contig-120_67906_1,0.613,243
contig-120_67908_1,0.390,770
contig-120_67910_2,1.227,489
contig-120_67912_2,0.789,190
contig-120_67913_1,0.937,600
contig-120_67914_1,1.823,905
contig-120_67915_2,0.704,213
contig-120_67917_2,1.370,219
contig-120_67918_1,1.094,267
contig-120_67920_2,0.987,152
contig-120_67921_1,1.327,339
contig-120_67921_2,4.415,200
contig-120_67923_1,20.839,715
contig-120_67923_2,9.672,195
contig-120_67926_1,1.559,572
contig-120_67927_1,1.229,843
contig-120_67929_2,0.730,411
contig-120_67930_1,1.630,368
contig-120_67930_2,1.758,256
contig-120_67931_1,1.737,691
contig-120_67935_1,2.439,246
contig-120_67935_2,1.705,176
contig-120_67936_1,7.444,340
contig-120_67936_2,1.007,298
contig-120_67937_1,2.263,453
contig-120_67937_2,2.020,297
contig-120_67938_1,1.458,910
contig-120_67940_1,0.377,796
contig-120_67941_1,1.759,166
contig-120_67941_2,1.567,383
contig-120_67942_1,1.364,220
contig-120_67943_2,0.204,735
contig-120_67945_1,1.854,642
contig-120_67947_1,5.989,551
contig-120_67949_2,2.957,345
contig-120_67949_3,1.027,291
contig-120_67950_1,2.787,915
contig-120_67954_1,0.640,469
contig-120_67956_1,39.612,312
contig-120_67956_2,23.234,393
contig-120_67959_1,0.651,461
contig-120_67960_2,0.549,273
contig-120_67961_1,1.775,507
contig-120_67963_2,1.856,313
contig-120_67965_1,1.095,411
contig-120_67967_1,0.631,225
contig-120_67967_2,0.864,675
contig-120_67968_1,1.064,705
contig-120_67969_1,11.286,917
contig-120_67973_1,0.455,659
contig-120_67974_1,0.993,906
contig-120_67979_1,0.346,866
contig-120_67981_1,3.693,362
contig-120_67981_2,2.118,425
contig-120_67984_1,8.862,893
contig-120_67985_2,0.820,549
contig-120_67989_1,0.354,424
contig-120_67990_2,1.163,387
contig-120_67991_2,2.184,402
contig-120_67993_1,2.396,313
contig-120_67994_1,0.740,608
contig-120_67995_1,1.596,188
contig-120_67997_1,1.186,253
contig-120_67997_2,0.490,306
contig-120_67998_1,2.607,224
contig-120_67998_2,0.452,664
contig-120_67999_1,1.754,513
contig-120_68003_2,1.970,132
contig-120_68004_1,0.284,528
contig-120_68006_1,0.638,235
contig-120_68008_1,0.741,607
contig-120_68010_1,0.462,649
contig-120_68013_1,4.234,496
contig-120_68014_2,59.275,459
contig-120_68018_1,3.691,569
contig-120_68018_2,4.204,285
contig-120_68019_1,5.013,446
contig-120_68019_2,1.427,178
contig-120_68021_1,1.775,507
contig-120_68021_2,1.031,291
contig-120_68022_2,2.174,345
contig-120_68023_1,3.570,670
contig-120_68024_1,1.025,432
contig-120_68024_2,2.187,343
contig-120_68025_1,1.726,782
contig-120_68026_1,2.980,201
contig-120_68029_1,1.435,209
contig-120_68032_1,1.754,855
contig-120_68033_2,0.714,420
contig-120_68036_2,3.542,378
contig-120_68037_1,3.748,880
contig-120_68038_1,0.394,762
contig-120_68039_2,1.117,257
contig-120_68040_1,3.333,270
contig-120_68040_2,12.756,279
contig-120_68040_3,5.564,234
contig-120_68041_1,1.026,731
contig-120_68044_1,3.451,339
contig-120_68046_1,5.283,880
contig-120_68049_1,2.646,675
contig-120_68050_1,0.706,425
contig-120_68051_1,18.200,690
contig-120_68053_1,0.841,535
contig-120_68058_2,0.432,347
contig-120_68058_3,0.524,286
contig-120_68059_1,1.953,917
contig-120_68060_1,6.800,260
contig-120_68060_2,8.964,617
contig-120_68062_1,0.557,539
contig-120_68064_1,14.467,732
contig-120_68069_1,0.205,731
contig-120_68070_2,0.758,396
contig-120_68072_1,1.967,915
contig-120_68074_1,1.523,197
contig-120_68074_2,1.915,235
contig-120_68075_1,1.954,763
contig-120_68080_1,1.257,342
contig-120_68080_2,2.643,454
contig-120_68082_2,0.583,252
contig-120_68083_1,0.333,901
contig-120_68084_1,1.613,465
contig-120_68085_1,1.613,279
contig-120_68086_2,1.148,392
contig-120_68087_1,0.772,777
contig-120_68088_1,0.344,872
contig-120_68090_1,39.572,913
contig-120_68094_1,1.120,794
contig-120_68096_1,1.001,749
contig-120_68097_1,1.622,357
contig-120_68098_1,0.967,918
contig-120_68099_1,0.976,461
contig-120_68099_2,1.889,305
contig-120_68100_2,1.007,279
contig-120_68102_1,2.820,850
contig-120_68103_1,11.967,210
contig-120_68103_2,12.602,462
contig-120_68104_1,1.818,165
contig-120_68104_2,0.860,349
contig-120_68105_1,0.685,438
contig-120_68106_1,0.993,141
contig-120_68106_2,0.977,596
contig-120_68108_1,45.492,533
contig-120_68110_1,15.435,912
contig-120_68112_1,0.882,680
contig-120_68113_1,1.396,752
contig-120_68114_1,22.166,663
contig-120_68114_2,4.200,210
contig-120_68115_1,1.695,531
contig-120_68115_2,2.306,183
contig-120_68116_1,1.863,322
contig-120_68119_1,1.157,389
contig-120_68120_1,1.271,472
contig-120_68121_2,4.537,488
contig-120_68122_1,5.238,913
contig-120_68123_1,2.385,369
contig-120_68123_2,3.304,454
contig-120_68124_1,1.566,286
contig-120_68124_2,1.622,370
contig-120_68128_1,0.444,676
contig-120_68129_1,0.178,845
contig-120_68130_1,0.856,526
contig-120_68132_1,2.322,566
contig-120_68132_2,2.417,240
contig-120_68133_1,0.404,743
contig-120_68135_1,9.064,831
contig-120_68137_1,6.651,556
contig-120_68138_1,1.314,913
contig-120_68140_3,0.481,312
contig-120_68143_2,1.985,131
contig-120_68143_3,1.780,337
contig-120_68145_1,18.824,153
contig-120_68145_2,15.077,744
contig-120_68146_2,0.870,345
contig-120_68147_1,8.950,258
contig-120_68147_2,37.324,612
contig-120_68148_1,0.401,748
contig-120_68153_1,0.785,382
contig-120_68154_2,1.129,797
contig-120_68160_1,0.174,864
contig-120_68162_1,0.733,409
contig-120_68162_2,1.165,497
contig-120_68163_1,1.809,828
contig-120_68164_1,719.191,555
contig-120_68164_2,327.077,363
contig-120_68165_2,0.820,183
contig-120_68170_1,0.761,394
contig-120_68171_1,12.732,848
contig-120_68172_1,0.528,284
contig-120_68174_1,16.310,915
contig-120_68178_1,0.424,707
contig-120_68179_1,3.516,713
contig-120_68180_1,1.282,813
contig-120_68183_1,0.909,165
contig-120_68183_2,0.493,304
contig-120_68185_1,2.222,810
contig-120_68186_1,1.201,874
contig-120_68187_1,58.610,521
contig-120_68187_2,2.647,170
contig-120_68190_1,0.789,190
contig-120_68190_2,2.560,402
contig-120_68192_1,3.465,303
contig-120_68197_1,0.732,407
contig-120_68200_1,8.143,915
contig-120_68204_1,14.039,336
contig-120_68206_1,2.930,819
contig-120_68207_1,8.352,910
contig-120_68208_1,0.808,734
contig-120_68210_2,2.439,246
contig-120_68210_3,2.742,213
contig-120_68211_1,1.786,168
contig-120_68212_1,5.450,318
contig-120_68212_2,1.034,290
contig-120_68213_1,0.500,600
contig-120_68214_1,1.014,296
contig-120_68215_1,0.745,188
contig-120_68215_2,3.957,301
contig-120_68216_1,0.393,764
contig-120_68219_1,0.829,362
contig-120_68222_1,7.008,915
contig-120_68225_1,2.103,856
contig-120_68227_1,1.466,716
contig-120_68228_1,0.160,915
contig-120_68229_1,16.308,804
contig-120_68232_1,0.652,230
contig-120_68232_2,1.415,318
contig-120_68234_1,1.072,414
contig-120_68234_2,0.781,192
contig-120_68238_1,1.034,290
contig-120_68239_1,119.479,912
contig-120_68241_1,1.783,589
contig-120_68243_2,0.857,175
contig-120_68246_2,0.932,161
contig-120_68248_1,0.335,448
contig-120_68249_1,1.765,507
contig-120_68251_1,0.673,891
contig-120_68252_1,1.000,136
contig-120_68252_2,1.327,226
contig-120_68254_1,0.721,208
contig-120_68256_1,4.246,914
contig-120_68257_1,2.494,773
contig-120_68261_1,16.776,670
contig-120_68261_2,13.180,222
contig-120_68266_1,0.616,487
contig-120_68267_2,0.365,381
contig-120_68270_1,0.181,830
contig-120_68271_1,0.375,400
contig-120_68273_1,1.020,441
contig-120_68274_1,4.916,878
contig-120_68275_1,0.691,651
contig-120_68276_2,0.932,161
contig-120_68278_2,2.211,677
contig-120_68279_1,35.592,363
contig-120_68279_2,81.872,525
contig-120_68280_1,3.133,330
contig-120_68280_2,1.263,354
contig-120_68281_1,4.464,672
contig-120_68281_2,0.993,135
contig-120_68282_1,0.992,605
contig-120_68284_1,0.426,693
contig-120_68285_1,19.847,848
contig-120_68288_1,0.857,350
contig-120_68288_2,1.207,497
contig-120_68291_2,3.826,224
contig-120_68292_1,48.286,336
contig-120_68292_2,10.921,504
contig-120_68293_2,0.938,640
contig-120_68294_1,6.486,902
contig-120_68295_1,8.540,909
contig-120_68296_1,4.270,904
contig-120_68299_1,7.960,597
contig-120_68301_1,2.415,547
contig-120_68303_1,0.840,357
contig-120_68304_1,3.966,416
contig-120_68305_2,1.277,470
contig-120_68307_1,2.069,435
contig-120_68308_1,5.040,625
contig-120_68309_1,3.778,397
contig-120_68309_2,0.667,225
contig-120_68311_1,0.671,447
contig-120_68316_1,1.851,878
contig-120_68317_1,1.449,207
contig-120_68320_1,2.720,879
contig-120_68321_1,2.035,806
contig-120_68322_1,9.955,663
contig-120_68323_1,1.541,584
contig-120_68324_1,0.177,847
contig-120_68327_2,2.014,366
contig-120_68328_2,0.718,418
contig-120_68330_1,4.115,870
contig-120_68331_1,5.478,738
contig-120_68332_1,0.993,134
contig-120_68335_1,5.985,877
contig-120_68336_1,2.405,556
contig-120_68336_2,0.943,159
contig-120_68337_1,0.443,677
contig-120_68343_2,1.222,491
contig-120_68348_1,16.165,909
contig-120_68350_1,1.181,254
contig-120_68352_1,10.811,636
contig-120_68352_2,3.319,270
contig-120_68355_1,2.525,297
contig-120_68355_2,0.664,226
contig-120_68356_2,1.743,249
contig-120_68360_2,0.873,165
contig-120_68361_1,1.491,293
contig-120_68361_2,3.115,618
contig-120_68365_2,5.339,728
contig-120_68367_1,2.164,275
contig-120_68368_1,0.393,764
contig-120_68372_2,0.463,324
contig-120_68376_1,1.585,744
contig-120_68379_1,2.654,318
contig-120_68384_1,0.440,341
contig-120_68388_2,0.549,273
contig-120_68394_1,1.714,168
contig-120_68394_2,0.413,690
contig-120_68396_1,3.304,494
contig-120_68396_2,9.319,335
contig-120_68397_1,0.612,245
contig-120_68399_1,104.793,564
contig-120_68405_2,1.000,147
contig-120_68406_2,2.206,272
contig-120_68408_1,6.897,522
contig-120_68408_2,0.898,167
contig-120_68409_1,1.732,250
contig-120_68411_1,1.099,273
contig-120_68412_1,2.206,544
contig-120_68415_1,0.323,465
contig-120_68415_2,1.866,372
contig-120_68417_1,0.954,786
contig-120_68420_1,15.163,435
contig-120_68421_2,0.989,455
contig-120_68422_1,0.476,911
contig-120_68423_1,2.244,468
contig-120_68425_1,13.120,326
contig-120_68425_2,0.765,196
contig-120_68430_1,4.383,308
contig-120_68430_2,1.098,410
contig-120_68431_1,0.445,337
contig-120_68432_1,0.698,430
contig-120_68433_2,0.905,663
contig-120_68434_1,1.358,212
contig-120_68438_1,2.822,681
contig-120_68441_2,1.883,715
contig-120_68442_2,1.042,288
contig-120_68445_3,0.987,152
contig-120_68446_1,0.625,240
contig-120_68447_1,0.578,519
contig-120_68449_1,3.457,864
contig-120_68452_1,11.077,907
contig-120_68455_1,0.231,648
contig-120_68455_2,1.261,203
contig-120_68456_1,0.759,378
contig-120_68456_2,1.000,141
contig-120_68457_1,0.450,666
contig-120_68459_1,1.854,809
contig-120_68460_1,0.718,209
contig-120_68461_1,9.329,835
contig-120_68464_1,1.564,863
contig-120_68468_1,0.414,725
contig-120_68469_1,1.064,564
contig-120_68471_1,0.468,641
contig-120_68472_1,3.000,133
contig-120_68473_1,0.993,138
contig-120_68474_1,96.492,762
contig-120_68478_2,0.519,578
contig-120_68479_1,1.975,911
contig-120_68480_1,1.506,797
contig-120_68484_2,0.993,151
contig-120_68485_2,1.158,259
contig-120_68486_1,2.607,863
contig-120_68487_1,2.545,825
contig-120_68490_1,0.734,817
contig-120_68492_1,7.477,587
contig-120_68493_1,23.421,451
contig-120_68493_2,43.829,450
contig-120_68494_1,0.781,192
contig-120_68495_1,4.086,257
contig-120_68498_1,2.381,501
contig-120_68499_1,3.947,494
contig-120_68500_1,0.754,398
contig-120_68505_1,1.576,571
contig-120_68506_1,3.536,192
contig-120_68507_1,3.594,409
contig-120_68507_2,0.457,328
contig-120_68508_1,2.395,749
contig-120_68510_1,1.601,554
contig-120_68510_2,0.605,248
contig-120_68511_1,0.701,642
contig-120_68512_1,0.784,765
contig-120_68515_1,1.014,592
contig-120_68517_1,3.112,241
contig-120_68517_2,3.989,188
contig-120_68517_3,2.611,450
contig-120_68520_1,21.677,912
contig-120_68523_2,0.682,440
contig-120_68525_1,5.810,902
contig-120_68526_1,3.333,720
contig-120_68529_1,1.908,228
contig-120_68529_2,3.301,675
contig-120_68531_1,0.641,468
contig-120_68532_1,0.526,855
contig-120_68535_1,0.492,597
contig-120_68538_2,1.456,721
contig-120_68540_1,0.708,848
contig-120_68541_2,1.119,268
contig-120_68542_1,0.731,193
contig-120_68543_1,1.260,227
contig-120_68544_2,0.580,517
contig-120_68545_1,4.710,637
contig-120_68546_1,1.546,194
contig-120_68547_1,10.658,546
contig-120_68551_1,0.844,711
contig-120_68553_1,65.159,378
contig-120_68553_2,199.753,462
contig-120_68554_1,1.445,519
contig-120_68556_1,1.976,208
contig-120_68556_2,0.802,187
contig-120_68559_1,1.448,518
contig-120_68559_2,0.508,295
contig-120_68562_1,0.833,360
contig-120_68564_1,0.795,566
contig-120_68564_2,0.968,310
contig-120_68566_1,1.948,770
contig-120_68567_1,1.282,702
contig-120_68569_1,0.875,160
contig-120_68569_2,4.583,180
contig-120_68570_2,2.719,331
contig-120_68573_1,4.280,168
contig-120_68573_2,22.689,695
contig-120_68574_1,1.546,776
contig-120_68576_1,0.305,491
contig-120_68578_1,0.857,350
contig-120_68580_1,1.189,249
contig-120_68581_1,6.507,850
contig-120_68583_1,3.172,850
contig-120_68584_1,3.962,795
contig-120_68585_1,8.006,504
contig-120_68585_2,2.212,339
contig-120_68588_1,7.344,285
contig-120_68588_2,1.857,554
contig-120_68589_1,0.876,856
contig-120_68590_1,19.232,912
contig-120_68591_1,108.010,612
contig-120_68594_1,0.676,888
contig-120_68595_1,1.339,672
contig-120_68599_1,0.829,362
contig-120_68599_2,0.898,334
contig-120_68600_1,0.421,356
contig-120_68603_1,0.932,644
contig-120_68604_1,2.284,197
contig-120_68604_2,0.850,525
contig-120_68605_1,6.459,159
contig-120_68605_2,13.679,708
contig-120_68609_1,2.668,669
contig-120_68612_1,3.544,377
contig-120_68612_2,0.335,394
contig-120_68614_1,0.555,238
contig-120_68614_2,2.348,506
contig-120_68615_1,119.053,532
contig-120_68616_1,2.521,238
contig-120_68616_2,1.863,161
contig-120_68617_1,35.474,872
contig-120_68618_1,5.007,749
contig-120_68619_1,0.670,224
contig-120_68621_2,1.554,386
contig-120_68622_1,4.544,456
contig-120_68622_2,0.769,195
contig-120_68624_1,1.758,853
contig-120_68626_2,0.929,323
contig-120_68631_1,0.167,896
contig-120_68632_1,11.454,414
contig-120_68635_2,0.537,559
contig-120_68641_2,3.800,590
contig-120_68642_1,2.725,436
contig-120_68643_1,0.579,259
contig-120_68644_3,3.676,408
contig-120_68646_1,2.496,480
contig-120_68647_1,0.644,233
contig-120_68650_1,0.796,754
contig-120_68651_1,1.208,869
contig-120_68652_1,0.744,403
contig-120_68653_1,1.912,612
contig-120_68661_1,3.144,811
contig-120_68662_2,4.070,258
contig-120_68663_1,2.706,384
contig-120_68664_2,0.558,538
contig-120_68665_1,2.148,485
contig-120_68665_2,1.837,245
contig-120_68667_1,1.528,589
contig-120_68667_2,0.833,180
contig-120_68669_1,3.860,544
contig-120_68671_1,2.479,846
contig-120_68672_1,3.107,869
contig-120_68674_2,1.644,365
contig-120_68676_1,1.060,283
contig-120_68677_2,12.890,849
contig-120_68680_1,1.528,195
contig-120_68680_2,0.968,155
contig-120_68681_1,3.474,764
contig-120_68686_1,14.924,369
contig-120_68686_2,7.527,457
contig-120_68687_2,1.531,490
contig-120_68688_1,2.326,258
contig-120_68689_1,0.717,837
contig-120_68692_2,3.227,459
contig-120_68695_1,4.673,507
contig-120_68695_2,2.953,254
contig-120_68696_1,0.524,572
contig-120_68698_1,2.574,408
contig-120_68698_2,1.335,337
contig-120_68700_1,0.725,207
contig-120_68701_1,0.250,601
contig-120_68702_1,4.208,713
contig-120_68703_2,10.854,810
contig-120_68707_1,1.752,505
contig-120_68711_1,1.515,495
contig-120_68712_1,1.884,398
contig-120_68713_1,7.214,602
contig-120_68718_1,1.478,601
contig-120_68719_1,3.220,227
contig-120_68719_2,1.172,384
contig-120_68721_2,4.344,273
contig-120_68722_1,2.264,455
contig-120_68723_1,0.543,276
contig-120_68724_1,3.919,447
contig-120_68724_2,5.269,390
contig-120_68725_1,2.065,581
contig-120_68726_1,1.000,145
contig-120_68728_1,1.864,875
contig-120_68730_1,0.389,386
contig-120_68734_1,0.514,875
contig-120_68735_1,5.126,907
contig-120_68738_1,3.186,188
contig-120_68738_2,1.538,195
contig-120_68739_1,0.824,364
contig-120_68740_1,0.477,629
contig-120_68741_2,3.035,288
contig-120_68742_1,3.690,894
contig-120_68743_2,1.376,218
contig-120_68744_1,0.810,741
contig-120_68747_1,2.083,857
contig-120_68748_1,1.247,481
contig-120_68749_2,1.215,488
contig-120_68750_1,10.618,612
contig-120_68751_1,12.606,909
contig-120_68752_2,0.735,204
contig-120_68756_1,0.168,894
contig-120_68757_1,1.789,327
contig-120_68757_2,0.843,356
contig-120_68759_1,3.172,331
contig-120_68760_1,5.357,840
contig-120_68761_1,5.801,824
contig-120_68763_1,2.203,817
contig-120_68767_1,26.443,912
contig-120_68769_1,1.382,542
contig-120_68770_1,15.250,885
contig-120_68773_1,5.000,839
contig-120_68775_1,0.817,367
contig-120_68778_1,5.326,585
contig-120_68778_2,2.476,168
contig-120_68780_1,9.895,909
contig-120_68783_1,0.701,214
contig-120_68784_1,6.314,376
contig-120_68786_2,0.743,202
contig-120_68787_1,1.656,906
contig-120_68788_2,1.329,563
contig-120_68789_1,2.989,853
contig-120_68792_1,5.015,658
contig-120_68793_1,1.515,396
contig-120_68793_2,0.796,377
contig-120_68794_1,6.000,273
contig-120_68794_2,2.968,556
contig-120_68795_1,0.624,481
contig-120_68796_1,2.655,452
contig-120_68797_1,2.976,504
contig-120_68798_1,1.412,425
contig-120_68799_1,1.351,555
contig-120_68802_2,2.548,471
contig-120_68804_1,2.963,909
contig-120_68805_2,1.730,252
contig-120_68806_1,1.737,167
contig-120_68807_1,0.909,165
contig-120_68808_1,0.620,713
contig-120_68809_2,1.029,583
contig-120_68810_1,0.909,495
contig-120_68814_1,0.917,654
contig-120_68816_1,1.536,586
contig-120_68816_2,0.761,197
contig-120_68817_1,6.176,850
contig-120_68818_1,0.457,328
contig-120_68819_1,1.000,141
contig-120_68821_1,1.250,360
contig-120_68821_2,48.909,309
contig-120_68826_1,7.121,903
contig-120_68827_1,2.948,407
contig-120_68828_1,4.267,386
contig-120_68833_1,1.151,909
contig-120_68834_1,1.527,783
contig-120_68835_1,1.657,543
contig-120_68837_1,2.113,426
contig-120_68841_1,0.583,756
contig-120_68841_2,1.000,140
contig-120_68844_1,1.349,324
contig-120_68844_2,1.395,215
contig-120_68845_1,0.701,402
contig-120_68845_2,11.870,338
contig-120_68846_1,2.243,535
contig-120_68846_2,1.167,257
contig-120_68847_1,2.028,215
contig-120_68847_2,0.809,371
contig-120_68848_1,24.153,313
contig-120_68848_2,9.357,381
contig-120_68849_1,0.857,175
contig-120_68851_2,2.003,749
contig-120_68857_1,0.772,583
contig-120_68858_3,2.641,284
contig-120_68860_1,0.992,129
contig-120_68860_2,3.140,430
contig-120_68861_1,0.485,619
contig-120_68862_1,0.606,742
contig-120_68863_1,0.993,140
contig-120_68863_2,1.579,190
contig-120_68865_1,3.393,522
contig-120_68866_1,4.920,909
contig-120_68872_1,0.622,230
contig-120_68875_1,2.344,832
contig-120_68876_2,1.692,532
contig-120_68877_1,6.666,779
contig-120_68878_1,0.692,835
contig-120_68879_1,0.949,158
contig-120_68881_2,4.094,513
contig-120_68882_1,4.153,359
contig-120_68882_2,0.641,234
contig-120_68883_1,0.955,314
contig-120_68884_2,5.413,383
contig-120_68885_1,3.745,231
contig-120_68886_1,3.080,487
contig-120_68889_1,3.341,898
contig-120_68890_1,4.275,909
contig-120_68891_1,16.142,768
contig-120_68891_2,2.823,141
contig-120_68892_1,230.675,909
contig-120_68893_1,2.312,186
contig-120_68894_1,2.511,650
contig-120_68895_1,0.475,632
contig-120_68897_1,5.737,137
contig-120_68897_2,0.896,335
contig-120_68898_1,0.526,570
contig-120_68899_1,1.888,437
contig-120_68899_2,6.167,384
contig-120_68903_1,10.896,713
contig-120_68906_1,0.970,303
contig-120_68906_2,0.833,180
contig-120_68907_1,0.473,317
contig-120_68911_2,2.278,327
contig-120_68913_1,28.791,909
contig-120_68914_1,0.450,333
contig-120_68915_1,0.885,339
contig-120_68916_1,2.158,417
contig-120_68917_1,4.899,138
contig-120_68917_2,5.988,771
contig-120_68919_1,3.042,836
contig-120_68921_1,4.249,353
contig-120_68924_2,1.045,287
contig-120_68927_1,0.515,583
contig-120_68929_2,2.517,412
contig-120_68930_1,0.665,902
contig-120_68931_1,1.037,868
contig-120_68932_1,1.010,587
contig-120_68933_1,1.517,692
contig-120_68934_1,0.943,159
contig-120_68934_2,3.625,331
contig-120_68935_1,0.714,420
contig-120_68941_1,0.596,755
contig-120_68943_1,1.062,706
contig-120_68945_1,12.626,366
contig-120_68946_2,0.688,218
contig-120_68947_1,1.000,138
contig-120_68947_2,0.492,610
contig-120_68948_1,0.968,310
contig-120_68949_1,0.499,902
contig-120_68950_2,0.785,382
contig-120_68952_1,0.599,501
contig-120_68955_1,0.185,812
contig-120_68956_1,0.262,565
contig-120_68958_1,0.494,607
contig-120_68961_1,3.598,542
contig-120_68963_1,0.825,701
contig-120_68965_1,9.919,798
contig-120_68966_1,7.491,375
contig-120_68967_1,3.246,228
contig-120_68969_1,0.589,509
contig-120_68970_1,0.866,689
contig-120_68971_2,0.864,507
contig-120_68972_2,2.401,354
contig-120_68973_1,1.634,907
contig-120_68974_1,1.130,531
contig-120_68976_2,1.333,549
contig-120_68977_1,0.992,129
contig-120_68977_3,1.316,228
contig-120_68978_2,1.020,588
contig-120_68981_1,0.829,181
contig-120_68981_2,1.829,492
contig-120_68985_2,0.343,437
contig-120_68986_2,2.151,548
contig-120_68991_1,20.032,906
contig-120_68992_1,2.036,221
contig-120_68992_2,3.364,527
contig-120_68993_1,3.132,621
contig-120_68994_1,10.031,880
contig-120_68995_1,0.626,479
contig-120_68996_1,2.673,505
contig-120_68996_2,4.202,178
contig-120_68997_1,2.320,194
contig-120_68997_2,14.498,323
contig-120_68999_1,0.625,480
contig-120_69000_1,0.682,440
contig-120_69002_1,0.292,513
contig-120_69003_1,2.459,183
contig-120_69003_2,6.330,348
contig-120_69004_1,1.389,540
contig-120_69005_1,1.233,850
contig-120_69006_1,6.881,537
contig-120_69006_2,9.627,306
contig-120_69008_1,38.545,297
contig-120_69008_2,15.621,538
contig-120_69010_1,2.884,207
contig-120_69010_2,4.422,708
contig-120_69014_1,1.000,134
contig-120_69015_2,3.672,399
contig-120_69017_1,1.000,144
contig-120_69018_2,2.152,488
contig-120_69019_1,4.561,392
contig-120_69019_2,3.333,252
contig-120_69023_1,1.360,331
contig-120_69023_2,0.732,205
contig-120_69025_1,1.519,285
contig-120_69025_2,2.581,465
contig-120_69033_1,2.394,188
contig-120_69035_2,0.610,246
contig-120_69035_3,1.149,248
contig-120_69037_1,2.018,273
contig-120_69038_2,7.444,322
contig-120_69041_1,3.169,568
contig-120_69043_1,1.141,263
contig-120_69043_2,3.272,228
contig-120_69044_1,1.275,229
contig-120_69045_1,18.288,153
contig-120_69045_2,1.631,631
contig-120_69046_1,0.232,647
contig-120_69047_1,1.600,375
contig-120_69048_1,1.064,282
contig-120_69050_2,0.668,449
contig-120_69052_1,1.293,232
contig-120_69056_1,40.002,890
contig-120_69057_2,1.676,537
contig-120_69059_1,1.611,745
contig-120_69060_1,0.804,373
contig-120_69061_1,0.718,209
contig-120_69061_2,0.312,481
contig-120_69062_3,0.854,171
contig-120_69063_1,0.676,444
contig-120_69069_1,1.115,531
contig-120_69069_2,1.356,219
contig-120_69071_1,1.000,147
contig-120_69071_2,2.354,693
contig-120_69072_1,0.758,198
contig-120_69073_1,1.004,740
contig-120_69075_1,3.257,366
contig-120_69075_2,2.860,472
contig-120_69076_1,2.206,408
contig-120_69078_1,1.087,414
contig-120_69081_1,0.957,627
contig-120_69082_1,11.661,906
contig-120_69083_2,8.272,717
contig-120_69084_1,0.320,469
contig-120_69088_1,1.230,244
contig-120_69089_1,2.220,473
contig-120_69090_1,3.297,758
contig-120_69091_1,0.487,275
contig-120_69091_2,2.570,523
contig-120_69092_1,1.705,264
contig-120_69092_2,0.759,593
contig-120_69093_1,1.091,550
contig-120_69095_1,0.622,241
contig-120_69096_1,0.718,209
contig-120_69099_1,1.221,226
contig-120_69103_1,3.567,460
contig-120_69104_1,1.481,709
contig-120_69105_1,2.224,875
contig-120_69106_1,0.605,248
contig-120_69111_1,0.957,627
contig-120_69113_1,7.095,905
contig-120_69116_1,0.750,400
contig-120_69117_1,0.641,677
contig-120_69118_2,3.377,353
contig-120_69120_2,3.211,654
contig-120_69121_1,1.056,284
contig-120_69121_2,2.532,237
contig-120_69123_1,0.461,651
contig-120_69125_2,4.276,486
contig-120_69126_2,0.362,414
contig-120_69127_1,1.330,451
contig-120_69129_1,0.954,786
contig-120_69133_1,0.727,407
contig-120_69133_2,1.068,281
contig-120_69135_1,4.922,759
contig-120_69136_1,2.943,141
contig-120_69136_2,5.046,497
contig-120_69137_2,62.805,642
contig-120_69138_1,0.183,819
contig-120_69142_1,3.127,858
contig-120_69146_1,1.010,572
contig-120_69148_1,0.789,190
contig-120_69151_1,0.324,463
contig-120_69154_1,16.482,909
contig-120_69158_1,0.870,345
contig-120_69159_1,1.931,466
contig-120_69162_1,1.406,747
contig-120_69163_2,1.613,279
contig-120_69163_3,0.957,470
contig-120_69164_1,1.639,269
contig-120_69167_1,1.056,568
contig-120_69171_1,0.308,487
contig-120_69172_1,1.128,665
contig-120_69172_2,0.867,166
contig-120_69174_1,1.724,174
contig-120_69174_2,0.759,394
contig-120_69175_1,1.020,294
contig-120_69176_1,1.163,516
contig-120_69177_1,4.899,888
contig-120_69179_1,0.456,658
contig-120_69184_2,1.222,239
contig-120_69184_3,1.176,255
contig-120_69192_1,0.817,367
contig-120_69193_2,2.805,802
contig-120_69194_1,2.701,722
contig-120_69195_1,1.756,677
contig-120_69196_1,3.015,595
contig-120_69197_2,2.139,561
contig-120_69198_1,1.000,140
contig-120_69199_1,1.288,233
contig-120_69200_1,1.494,903
contig-120_69202_1,0.469,640
contig-120_69203_1,0.717,810
contig-120_69204_1,0.667,225
contig-120_69209_1,4.584,850
contig-120_69210_2,8.929,378
contig-120_69210_3,16.337,279
contig-120_69213_1,0.829,905
contig-120_69216_1,1.172,256
contig-120_69217_2,0.915,164
contig-120_69217_3,0.773,194
contig-120_69219_1,1.536,276
contig-120_69219_2,2.137,351
contig-120_69220_1,2.630,162
contig-120_69220_2,5.534,425
contig-120_69222_1,4.502,466
contig-120_69224_1,4.000,259
contig-120_69224_2,0.701,214
contig-120_69225_1,3.391,662
contig-120_69226_1,1.032,872
contig-120_69228_1,1.152,901
contig-120_69229_2,0.708,212
contig-120_69230_2,2.885,208
contig-120_69231_2,0.413,344
contig-120_69231_3,2.214,271
contig-120_69232_1,1.105,543
contig-120_69233_2,1.783,420
contig-120_69234_1,0.546,549
