Name,Average.coverage,Reference.length
contig-120_114463_1,8.882,381
contig-120_114467_1,2.866,628
contig-120_114468_2,0.670,224
contig-120_114469_2,2.406,187
contig-120_114471_1,4.348,621
contig-120_114472_1,2.441,306
contig-120_114474_1,0.728,206
contig-120_114475_2,8.191,383
contig-120_114477_2,2.584,389
contig-120_114479_1,0.769,195
contig-120_114480_1,0.664,226
contig-120_114484_1,1.075,279
contig-120_114487_1,5.278,216
contig-120_114487_2,3.185,329
contig-120_114491_1,1.186,253
contig-120_114491_2,1.176,255
contig-120_114492_1,0.609,493
contig-120_114498_1,1.271,236
contig-120_114499_1,0.478,627
contig-120_114502_1,1.402,625
contig-120_114508_1,1.879,638
contig-120_114509_1,0.494,593
contig-120_114514_1,0.556,270
contig-120_114514_2,2.226,336
contig-120_114515_1,2.449,245
contig-120_114515_2,1.851,402
contig-120_114517_2,0.986,138
contig-120_114520_1,0.787,381
contig-120_114523_1,0.270,555
contig-120_114524_1,1.786,168
contig-120_114524_2,4.814,430
contig-120_114529_1,0.809,523
contig-120_114530_1,0.458,642
contig-120_114532_1,0.537,559
contig-120_114535_1,8.822,606
contig-120_114540_1,0.898,334
contig-120_114543_2,2.718,273
contig-120_114546_1,0.512,561
contig-120_114552_1,5.376,603
contig-120_114555_1,1.059,425
contig-120_114558_1,0.986,148
contig-120_114559_1,1.145,262
contig-120_114560_1,1.923,233
contig-120_114566_1,1.005,597
contig-120_114573_1,0.704,213
contig-120_114575_1,1.024,289
contig-120_114575_2,1.716,345
contig-120_114577_1,0.680,441
contig-120_114579_1,1.552,580
contig-120_114580_1,0.547,548
contig-120_114581_2,4.076,184
contig-120_114586_1,0.369,407
contig-120_114588_1,46.582,643
contig-120_114592_1,7.020,641
contig-120_114594_1,2.279,642
contig-120_114597_1,0.593,506
contig-120_114599_2,1.409,399
contig-120_114600_1,3.991,451
contig-120_114601_1,0.705,617
contig-120_114605_2,1.786,252
contig-120_114607_1,12.455,561
contig-120_114615_2,0.940,150
contig-120_114616_1,1.271,236
contig-120_114626_1,1.676,179
contig-120_114627_1,2.000,147
contig-120_114630_1,0.703,427
contig-120_114633_1,0.679,221
contig-120_114633_2,0.664,226
contig-120_114638_1,1.446,415
contig-120_114639_1,0.237,634
contig-120_114641_1,3.919,223
contig-120_114643_1,2.268,529
contig-120_114649_1,0.822,365
contig-120_114650_1,1.091,275
contig-120_114651_1,1.791,335
contig-120_114652_1,1.863,483
contig-120_114653_1,1.000,130
contig-120_114653_2,0.586,256
contig-120_114655_2,1.558,385
contig-120_114656_1,0.636,236
contig-120_114657_1,1.544,287
contig-120_114658_1,3.165,237
contig-120_114659_1,1.133,645
contig-120_114660_1,0.915,328
contig-120_114662_1,0.806,186
contig-120_114663_1,3.933,645
contig-120_114665_1,1.034,290
contig-120_114666_1,1.657,542
contig-120_114668_1,0.230,643
contig-120_114669_1,0.404,638
contig-120_114672_1,2.142,486
contig-120_114679_1,0.802,374
contig-120_114680_1,28.844,360
contig-120_114683_1,1.051,428
contig-120_114684_1,0.802,374
contig-120_114686_1,0.461,644
contig-120_114690_1,0.524,572
contig-120_114696_1,0.794,189
contig-120_114697_2,0.735,204
contig-120_114699_2,1.038,289
contig-120_114701_1,0.749,590
contig-120_114705_1,0.993,147
contig-120_114706_1,1.203,374
contig-120_114707_1,11.127,252
contig-120_114712_1,1.391,539
contig-120_114714_1,7.998,567
contig-120_114716_1,0.450,645
contig-120_114718_1,9.983,586
contig-120_114719_1,0.760,592
contig-120_114727_1,0.563,533
contig-120_114728_1,5.995,599
contig-120_114729_2,1.931,233
contig-120_114732_1,9.863,637
contig-120_114733_1,0.630,238
contig-120_114733_2,4.588,318
contig-120_114735_1,0.752,399
contig-120_114736_1,3.003,349
contig-120_114737_1,0.440,341
contig-120_114740_1,2.123,424
contig-120_114741_1,0.761,197
contig-120_114743_1,1.671,359
contig-120_114744_2,0.752,399
contig-120_114748_1,0.235,638
contig-120_114752_1,1.587,189
contig-120_114753_2,1.911,314
contig-120_114753_3,1.000,143
contig-120_114756_1,1.034,580
contig-120_114758_1,1.500,200
contig-120_114759_1,3.989,564
contig-120_114760_2,1.822,247
contig-120_114761_1,0.506,593
contig-120_114763_1,6.868,303
contig-120_114763_2,2.298,258
contig-120_114768_1,0.255,589
contig-120_114769_1,0.968,155
contig-120_114770_2,1.505,390
contig-120_114773_1,2.578,630
contig-120_114774_1,12.543,644
contig-120_114776_1,2.422,495
contig-120_114779_1,2.014,282
contig-120_114786_1,0.915,328
contig-120_114787_1,0.948,630
contig-120_114789_1,21.953,641
contig-120_114793_1,0.602,249
contig-120_114797_1,0.718,209
contig-120_114802_1,0.728,412
contig-120_114804_1,3.271,642
contig-120_114806_1,1.847,642
contig-120_114808_1,0.500,600
contig-120_114811_1,1.822,640
contig-120_114812_1,1.753,591
contig-120_114817_1,0.965,311
contig-120_114820_1,0.611,239
contig-120_114822_1,1.132,265
contig-120_114824_2,1.320,341
contig-120_114826_2,2.091,287
contig-120_114832_1,0.993,138
contig-120_114834_1,0.768,366
contig-120_114837_1,0.223,642
contig-120_114838_1,0.546,549
contig-120_114839_1,23.728,294
contig-120_114839_2,10.452,299
contig-120_114843_1,0.712,205
contig-120_114844_1,1.934,543
contig-120_114858_1,1.630,644
contig-120_114861_1,0.490,612
contig-120_114862_1,1.000,137
contig-120_114863_1,2.320,638
contig-120_114866_1,2.217,609
contig-120_114873_1,1.060,283
contig-120_114876_1,1.304,230
contig-120_114882_1,0.943,477
contig-120_114884_1,5.343,642
contig-120_114886_1,2.101,357
contig-120_114897_1,1.068,562
contig-120_114900_1,1.361,441
contig-120_114902_1,0.212,640
contig-120_114906_1,0.720,404
contig-120_114906_2,1.395,215
contig-120_114910_1,8.904,606
contig-120_114911_2,1.345,223
contig-120_114912_1,0.826,363
contig-120_114913_1,0.725,414
contig-120_114915_1,4.382,573
contig-120_114917_1,0.842,177
contig-120_114917_2,0.904,332
contig-120_114918_1,1.399,429
contig-120_114920_1,0.893,336
contig-120_114921_2,4.014,221
contig-120_114922_1,2.113,497
contig-120_114923_1,5.616,641
contig-120_114924_1,2.170,412
contig-120_114927_1,1.186,253
contig-120_114930_1,9.111,641
contig-120_114931_1,0.885,157
contig-120_114933_1,0.893,336
contig-120_114935_2,1.840,163
contig-120_114937_1,0.913,312
contig-120_114937_2,2.100,201
contig-120_114946_1,0.735,612
contig-120_114954_1,0.773,194
contig-120_114959_1,1.118,246
contig-120_114961_2,1.991,218
contig-120_114964_1,1.186,253
contig-120_114964_2,3.226,270
contig-120_114969_1,1.773,326
contig-120_114970_1,1.213,239
contig-120_114972_1,0.591,508
contig-120_114974_1,1.286,350
contig-120_114975_1,3.955,642
contig-120_114984_1,14.071,594
contig-120_114987_1,0.668,449
contig-120_114992_1,3.499,641
contig-120_114995_1,0.679,442
contig-120_115001_1,74.319,642
contig-120_115012_1,2.536,642
contig-120_115013_1,2.575,233
contig-120_115014_1,0.879,512
contig-120_115018_1,0.480,625
contig-120_115022_1,2.264,265
contig-120_115022_2,1.616,268
contig-120_115023_1,1.636,550
contig-120_115024_1,1.211,365
contig-120_115025_1,0.769,585
contig-120_115026_1,1.111,270
contig-120_115028_2,2.432,185
contig-120_115030_1,1.177,637
contig-120_115031_1,0.829,181
contig-120_115031_2,1.481,405
contig-120_115032_1,3.352,537
contig-120_115036_1,1.970,533
contig-120_115040_1,0.515,579
contig-120_115042_1,12.010,410
contig-120_115042_2,2.795,161
contig-120_115044_1,3.213,607
contig-120_115045_1,2.153,418
contig-120_115046_2,1.370,219
contig-120_115048_1,1.222,491
contig-120_115050_1,0.718,418
contig-120_115051_1,0.649,231
contig-120_115053_1,0.806,372
contig-120_115056_1,1.364,440
contig-120_115059_1,6.957,624
contig-120_115063_1,2.320,194
contig-120_115063_2,8.175,435
contig-120_115064_1,1.327,226
contig-120_115066_1,2.799,423
contig-120_115070_1,1.604,275
contig-120_115075_2,0.562,267
contig-120_115077_1,2.962,607
contig-120_115084_2,1.216,352
contig-120_115086_1,1.142,642
contig-120_115087_1,2.602,505
contig-120_115090_1,1.162,241
contig-120_115091_1,1.034,290
contig-120_115096_1,3.429,525
contig-120_115098_2,3.527,509
contig-120_115105_1,2.622,286
contig-120_115105_2,6.353,306
contig-120_115106_2,1.146,246
contig-120_115109_1,0.904,166
contig-120_115109_2,3.033,393
contig-120_115110_2,0.997,301
contig-120_115115_1,1.695,354
contig-120_115120_1,2.994,642
contig-120_115121_1,3.442,642
contig-120_115123_1,0.242,620
contig-120_115128_1,1.915,235
contig-120_115128_2,2.317,259
contig-120_115129_2,1.906,543
contig-120_115130_1,1.271,236
contig-120_115133_1,3.414,304
contig-120_115135_1,1.285,467
contig-120_115137_1,1.529,174
contig-120_115137_2,0.980,306
contig-120_115141_1,3.009,642
contig-120_115143_1,0.600,500
contig-120_115149_1,20.602,640
contig-120_115150_1,2.134,492
contig-120_115153_1,1.705,528
contig-120_115154_1,2.151,279
contig-120_115156_1,47.471,456
contig-120_115157_2,1.431,202
contig-120_115158_1,1.205,249
contig-120_115160_1,2.333,636
contig-120_115162_1,1.240,242
contig-120_115163_2,0.952,315
contig-120_115167_1,3.878,344
contig-120_115169_2,6.020,494
contig-120_115170_1,1.031,582
contig-120_115171_2,0.872,172
contig-120_115175_1,0.748,401
contig-120_115175_2,1.522,186
contig-120_115176_1,5.347,642
contig-120_115177_1,16.719,573
contig-120_115180_2,1.995,370
contig-120_115182_1,4.093,642
contig-120_115184_2,2.382,377
contig-120_115185_1,1.132,265
contig-120_115188_1,2.621,515
contig-120_115189_1,0.979,613
contig-120_115191_1,0.248,605
contig-120_115192_1,1.813,641
contig-120_115194_1,0.697,641
contig-120_115195_1,3.450,429
contig-120_115198_1,0.811,185
contig-120_115200_1,1.331,338
contig-120_115201_1,1.871,481
contig-120_115203_1,1.291,220
contig-120_115205_1,5.931,607
contig-120_115206_1,0.526,570
contig-120_115210_1,0.557,539
contig-120_115211_1,2.426,303
contig-120_115211_2,1.734,252
contig-120_115213_1,0.798,188
contig-120_115215_1,4.278,277
contig-120_115217_1,0.662,453
contig-120_115218_1,1.789,503
contig-120_115220_1,1.277,235
contig-120_115222_1,2.459,305
contig-120_115225_1,0.587,511
contig-120_115226_1,0.801,186
contig-120_115229_1,0.836,359
contig-120_115230_1,0.704,639
contig-120_115235_1,0.870,345
contig-120_115237_1,0.419,358
contig-120_115238_1,1.893,634
contig-120_115239_1,0.703,427
contig-120_115243_1,1.030,574
contig-120_115246_1,0.676,444
contig-120_115247_1,1.295,573
contig-120_115248_1,1.481,405
contig-120_115249_1,5.414,440
contig-120_115251_2,0.356,421
contig-120_115252_1,2.980,553
contig-120_115254_1,1.665,179
contig-120_115255_1,0.472,635
contig-120_115260_2,1.111,270
contig-120_115266_1,0.713,418
contig-120_115270_1,40.281,573
contig-120_115279_1,0.882,170
contig-120_115279_2,1.000,132
contig-120_115291_1,0.874,515
contig-120_115292_1,2.947,637
contig-120_115293_1,1.200,250
contig-120_115293_2,1.253,229
contig-120_115296_1,1.103,272
contig-120_115298_2,2.632,399
contig-120_115302_1,1.911,157
contig-120_115302_2,16.064,249
contig-120_115305_1,1.242,240
contig-120_115306_1,0.955,471
contig-120_115309_1,9.352,545
contig-120_115311_1,0.668,449
contig-120_115314_2,0.974,154
contig-120_115316_1,0.807,367
contig-120_115318_1,1.725,240
contig-120_115319_1,0.595,504
contig-120_115323_1,1.712,438
contig-120_115324_2,0.867,346
contig-120_115325_1,0.435,639
contig-120_115326_1,3.658,202
contig-120_115327_1,1.991,452
contig-120_115328_1,2.841,528
contig-120_115333_1,76.268,246
contig-120_115333_2,33.152,296
contig-120_115334_1,0.957,470
contig-120_115335_2,0.877,171
contig-120_115337_2,2.561,342
contig-120_115340_1,2.838,631
contig-120_115341_1,1.176,638
contig-120_115346_1,2.130,633
contig-120_115350_2,1.961,153
contig-120_115351_1,1.431,629
contig-120_115354_1,5.748,222
contig-120_115354_2,1.883,154
contig-120_115357_1,0.785,191
contig-120_115360_1,1.049,286
contig-120_115362_1,6.112,490
contig-120_115363_1,0.652,460
contig-120_115364_2,0.945,292
contig-120_115365_1,0.463,640
contig-120_115366_1,0.719,417
contig-120_115367_1,2.340,641
contig-120_115369_1,17.576,396
contig-120_115369_2,10.905,189
contig-120_115370_1,3.233,464
contig-120_115374_1,0.276,544
contig-120_115375_2,4.323,347
contig-120_115376_2,1.042,288
contig-120_115377_1,0.693,433
contig-120_115378_1,2.000,143
contig-120_115381_1,0.570,526
contig-120_115383_1,76.958,456
contig-120_115385_1,0.718,209
contig-120_115387_1,1.042,430
contig-120_115388_1,0.489,614
contig-120_115391_1,3.138,478
contig-120_115393_1,0.487,308
contig-120_115399_1,1.527,393
contig-120_115400_1,2.343,315
contig-120_115400_2,0.935,154
contig-120_115401_1,8.972,618
contig-120_115402_1,0.824,182
contig-120_115405_1,0.838,537
contig-120_115409_2,7.726,230
contig-120_115411_1,1.210,248
contig-120_115412_1,1.523,394
contig-120_115414_1,0.901,332
contig-120_115415_1,6.954,417
contig-120_115416_2,1.794,418
contig-120_115420_1,2.927,410
contig-120_115428_1,1.500,200
contig-120_115429_2,0.743,404
contig-120_115430_1,4.013,598
contig-120_115434_1,4.536,562
contig-120_115436_1,2.585,636
contig-120_115437_1,7.352,381
contig-120_115440_2,1.634,363
contig-120_115446_1,0.967,612
contig-120_115450_1,4.670,642
contig-120_115451_1,1.335,337
contig-120_115454_1,1.545,572
contig-120_115458_1,7.852,554
contig-120_115459_1,0.218,637
contig-120_115460_2,2.677,316
contig-120_115462_1,0.563,533
contig-120_115463_2,1.176,255
contig-120_115465_1,0.547,274
contig-120_115467_2,1.596,188
contig-120_115473_1,3.938,642
contig-120_115474_1,3.297,219
contig-120_115474_2,1.277,235
contig-120_115478_1,0.867,173
contig-120_115479_1,0.489,262
contig-120_115488_1,1.027,584
contig-120_115494_1,2.184,618
contig-120_115499_2,3.147,429
contig-120_115504_1,3.919,149
contig-120_115507_1,33.419,628
contig-120_115513_1,1.170,641
contig-120_115517_1,3.974,604
contig-120_115519_1,16.333,454
contig-120_115519_2,8.484,153
contig-120_115522_1,17.746,642
contig-120_115523_2,1.172,256
contig-120_115525_1,1.269,223
contig-120_115529_1,8.388,642
contig-120_115531_1,0.682,440
contig-120_115536_1,0.350,428
contig-120_115545_1,1.186,253
contig-120_115549_1,23.726,638
contig-120_115553_1,1.631,639
contig-120_115558_1,4.529,459
contig-120_115559_2,0.987,152
contig-120_115566_1,0.777,193
contig-120_115566_2,2.655,226
contig-120_115570_1,1.417,635
contig-120_115573_1,0.754,199
contig-120_115575_1,0.217,641
contig-120_115581_1,0.939,638
contig-120_115582_1,1.819,243
contig-120_115582_2,0.920,163
contig-120_115585_1,1.786,336
contig-120_115590_1,13.129,457
contig-120_115596_1,0.798,188
contig-120_115597_2,0.843,178
contig-120_115598_1,1.630,276
contig-120_115600_1,6.349,637
contig-120_115601_1,0.486,617
contig-120_115604_1,0.763,393
contig-120_115605_1,1.608,429
contig-120_115609_1,0.888,169
contig-120_115612_1,0.735,612
contig-120_115618_1,1.090,413
contig-120_115620_1,3.579,503
contig-120_115624_1,10.080,427
contig-120_115629_1,3.218,606
contig-120_115633_1,1.679,268
contig-120_115635_2,1.415,212
contig-120_115638_1,17.345,475
contig-120_115639_2,0.768,375
contig-120_115640_1,1.268,355
contig-120_115642_2,4.990,481
contig-120_115645_2,0.418,311
contig-120_115647_1,2.583,405
contig-120_115653_1,1.747,601
contig-120_115659_1,3.376,311
contig-120_115660_1,5.034,298
contig-120_115664_1,0.502,299
contig-120_115665_1,0.549,273
contig-120_115666_1,0.855,351
contig-120_115669_1,2.195,615
contig-120_115673_2,1.646,449
contig-120_115682_1,1.794,165
contig-120_115684_1,0.929,323
contig-120_115686_1,5.675,366
contig-120_115687_1,4.580,393
contig-120_115688_1,1.860,242
contig-120_115689_2,1.103,522
contig-120_115690_1,1.034,435
contig-120_115691_1,0.968,155
contig-120_115692_1,0.794,189
contig-120_115693_2,1.562,192
contig-120_115694_2,0.798,372
contig-120_115700_1,2.601,632
contig-120_115702_1,0.671,447
contig-120_115705_1,2.663,338
contig-120_115705_2,2.103,281
contig-120_115710_1,3.363,446
contig-120_115711_2,3.164,372
contig-120_115714_1,1.373,327
contig-120_115714_2,3.429,294
contig-120_115715_1,0.545,550
contig-120_115716_1,0.952,315
contig-120_115718_1,8.120,457
contig-120_115719_1,0.796,377
contig-120_115720_1,2.302,391
contig-120_115721_1,1.756,589
contig-120_115722_1,10.652,333
contig-120_115724_1,2.000,135
contig-120_115730_2,0.634,235
contig-120_115731_1,2.925,359
contig-120_115731_2,2.514,179
contig-120_115734_1,6.908,541
contig-120_115735_2,1.656,453
contig-120_115736_1,0.325,459
contig-120_115738_1,0.988,607
contig-120_115739_1,1.000,138
contig-120_115739_2,0.724,196
contig-120_115740_1,5.024,498
contig-120_115741_1,12.078,618
contig-120_115742_2,0.638,235
contig-120_115745_1,0.521,576
contig-120_115749_1,0.417,360
contig-120_115750_1,1.852,324
contig-120_115750_2,1.836,159
contig-120_115755_1,0.980,608
contig-120_115763_1,0.568,264
contig-120_115765_2,0.940,319
contig-120_115766_1,0.455,642
contig-120_115770_1,1.167,642
contig-120_115772_2,0.547,274
contig-120_115775_1,1.745,330
contig-120_115777_1,0.346,434
contig-120_115779_1,1.579,190
contig-120_115780_1,1.552,290
contig-120_115786_1,1.554,193
contig-120_115790_1,0.455,637
contig-120_115792_1,1.779,163
contig-120_115793_1,0.946,317
contig-120_115794_1,1.420,634
contig-120_115796_1,3.219,604
contig-120_115797_1,1.332,563
contig-120_115798_1,1.920,547
contig-120_115800_1,1.581,372
contig-120_115806_1,0.872,172
contig-120_115807_1,0.879,149
contig-120_115807_2,9.544,171
contig-120_115808_1,1.918,391
contig-120_115812_1,0.218,638
contig-120_115813_1,1.198,626
contig-120_115815_1,0.524,572
contig-120_115816_1,0.798,376
contig-120_115819_1,1.240,242
contig-120_115822_1,0.530,566
contig-120_115826_1,2.128,282
contig-120_115831_2,1.288,233
contig-120_115834_1,1.775,169
contig-120_115835_1,0.993,137
contig-120_115841_1,1.000,300
contig-120_115842_1,2.830,583
contig-120_115843_1,1.069,421
contig-120_115844_1,12.882,628
contig-120_115845_1,0.829,362
contig-120_115848_1,0.746,201
contig-120_115849_1,3.846,273
contig-120_115851_1,0.284,529
contig-120_115853_1,1.164,639
contig-120_115854_1,1.000,136
contig-120_115855_2,2.616,344
contig-120_115861_2,1.685,445
contig-120_115865_2,1.000,132
contig-120_115867_2,2.557,352
contig-120_115870_1,0.620,242
contig-120_115872_2,3.015,398
contig-120_115879_1,0.888,338
contig-120_115880_1,0.551,515
contig-120_115882_1,2.827,583
contig-120_115884_1,0.737,399
contig-120_115885_1,74.967,393
contig-120_115885_2,95.648,210
contig-120_115888_2,1.442,208
contig-120_115889_1,0.679,221
contig-120_115891_1,1.735,427
contig-120_115892_1,1.000,132
contig-120_115895_2,0.473,273
contig-120_115897_1,0.765,392
contig-120_115898_1,1.442,416
contig-120_115898_2,1.922,153
contig-120_115901_2,2.118,204
contig-120_115904_2,0.568,264
contig-120_115906_2,0.904,489
contig-120_115907_1,0.638,235
contig-120_115915_1,8.218,216
contig-120_115916_1,0.850,353
contig-120_115917_2,0.862,174
contig-120_115918_1,0.855,351
contig-120_115919_1,0.772,167
contig-120_115922_1,0.732,615
contig-120_115923_1,0.547,548
contig-120_115927_1,1.833,150
contig-120_115929_1,6.129,512
contig-120_115930_1,1.010,594
contig-120_115931_1,58.545,393
contig-120_115931_2,79.290,210
contig-120_115939_1,10.917,384
contig-120_115940_1,0.872,516
contig-120_115942_1,0.291,515
contig-120_115943_3,1.754,171
contig-120_115944_1,4.280,628
contig-120_115950_2,0.958,313
contig-120_115952_1,0.777,386
contig-120_115954_1,2.792,591
contig-120_115957_1,0.804,373
contig-120_115960_1,3.674,558
contig-120_115966_1,7.810,633
contig-120_115969_1,4.989,563
contig-120_115971_1,1.954,614
contig-120_115974_1,1.173,249
contig-120_115978_2,4.433,201
contig-120_115980_1,43.540,543
contig-120_115982_1,3.000,595
contig-120_115985_1,2.169,484
contig-120_115988_2,0.820,183
contig-120_115990_1,0.390,385
contig-120_115990_2,0.477,308
contig-120_115991_1,1.765,595
contig-120_115997_1,0.573,524
contig-120_115999_2,0.803,345
contig-120_116003_1,2.083,288
contig-120_116005_1,20.065,369
contig-120_116005_2,3.650,157
contig-120_116006_1,0.238,630
contig-120_116007_1,2.778,486
contig-120_116008_1,0.704,213
contig-120_116010_1,3.488,258
contig-120_116011_1,0.284,529
contig-120_116012_2,2.169,484
contig-120_116013_1,7.964,637
contig-120_116014_1,1.661,168
contig-120_116014_2,1.079,278
contig-120_116015_1,0.515,583
contig-120_116017_1,20.911,637
contig-120_116019_1,1.523,394
contig-120_116020_2,0.909,164
contig-120_116023_1,10.347,432
contig-120_116025_1,0.513,585
contig-120_116027_1,4.329,510
contig-120_116028_1,0.943,159
contig-120_116030_1,1.765,425
contig-120_116036_1,1.786,500
contig-120_116037_1,2.000,225
contig-120_116041_1,2.608,337
contig-120_116044_2,3.715,323
contig-120_116047_1,2.132,627
contig-120_116054_1,1.895,475
contig-120_116057_1,1.422,211
contig-120_116062_1,0.644,466
contig-120_116071_1,0.628,478
contig-120_116072_2,0.591,489
contig-120_116077_1,18.041,630
contig-120_116081_1,1.367,210
contig-120_116085_1,7.152,427
contig-120_116087_1,1.538,390
contig-120_116092_1,1.261,357
contig-120_116092_2,3.005,194
contig-120_116093_1,1.753,255
contig-120_116094_1,8.390,590
contig-120_116098_1,1.587,378
contig-120_116100_1,0.500,600
contig-120_116103_1,0.731,616
contig-120_116114_1,0.706,425
contig-120_116116_1,0.304,494
contig-120_116118_1,0.667,450
contig-120_116122_1,2.687,387
contig-120_116125_1,0.377,398
contig-120_116128_1,26.746,556
contig-120_116129_1,6.754,639
contig-120_116131_1,2.637,512
contig-120_116136_1,3.257,366
contig-120_116136_2,1.415,212
contig-120_116137_1,0.476,315
contig-120_116140_1,0.980,153
contig-120_116144_1,0.376,399
contig-120_116145_1,0.885,330
contig-120_116152_1,0.771,384
contig-120_116153_1,2.092,284
contig-120_116156_2,1.449,207
contig-120_116162_1,1.045,287
contig-120_116163_1,1.597,559
contig-120_116164_2,1.596,188
contig-120_116165_1,1.000,133
contig-120_116166_1,3.464,433
contig-120_116171_1,0.993,143
contig-120_116177_1,0.594,505
contig-120_116184_1,2.719,491
contig-120_116186_1,0.469,639
contig-120_116193_1,5.691,369
contig-120_116193_2,0.914,151
contig-120_116195_1,1.075,279
contig-120_116195_2,0.943,159
contig-120_116196_1,1.505,598
contig-120_116198_2,15.263,209
contig-120_116200_1,1.364,330
contig-120_116201_1,0.949,316
contig-120_116204_1,5.196,404
contig-120_116207_1,0.651,461
contig-120_116214_1,0.588,510
contig-120_116216_2,0.822,365
contig-120_116217_2,0.843,356
contig-120_116221_1,1.429,315
contig-120_116222_1,1.084,415
contig-120_116225_1,1.172,256
contig-120_116227_1,1.777,422
contig-120_116227_2,1.342,219
contig-120_116235_1,2.084,431
contig-120_116249_1,1.984,128
contig-120_116251_1,3.797,237
contig-120_116254_2,0.990,300
contig-120_116255_1,1.124,267
contig-120_116273_1,0.258,581
contig-120_116274_1,1.289,218
contig-120_116276_1,0.374,401
contig-120_116277_2,1.471,204
contig-120_116278_1,0.270,555
contig-120_116279_1,10.795,400
contig-120_116283_1,1.084,393
contig-120_116283_2,1.000,143
contig-120_116284_1,0.683,439
contig-120_116285_1,0.675,634
contig-120_116287_2,3.134,381
contig-120_116289_1,0.262,573
contig-120_116290_2,3.047,443
contig-120_116291_1,0.525,558
contig-120_116294_1,0.824,364
contig-120_116295_1,52.672,408
contig-120_116296_1,1.493,402
contig-120_116300_1,0.909,165
contig-120_116303_2,1.847,485
contig-120_116305_1,0.617,243
contig-120_116306_2,0.882,170
contig-120_116309_1,0.563,533
contig-120_116312_2,3.667,409
contig-120_116313_1,0.534,232
contig-120_116313_2,53.464,192
contig-120_116317_1,1.807,332
contig-120_116319_1,1.399,429
contig-120_116320_1,4.067,627
contig-120_116322_1,0.819,546
contig-120_116325_1,1.247,481
contig-120_116332_1,1.304,345
contig-120_116335_1,1.460,411
contig-120_116340_1,1.299,462
contig-120_116342_1,2.530,415
contig-120_116345_1,2.542,590
contig-120_116349_2,0.573,262
contig-120_116352_1,0.792,379
contig-120_116356_1,1.158,518
contig-120_116357_1,9.314,612
contig-120_116361_1,0.661,635
contig-120_116362_1,0.626,479
contig-120_116363_1,1.250,600
contig-120_116364_1,2.323,192
contig-120_116369_1,0.498,603
contig-120_116373_1,3.586,251
contig-120_116376_1,1.614,446
contig-120_116378_1,4.007,291
contig-120_116378_2,3.418,213
contig-120_116379_1,1.161,638
contig-120_116383_1,0.515,583
contig-120_116386_1,0.700,407
contig-120_116387_1,1.426,526
contig-120_116389_1,453.053,636
contig-120_116396_1,0.725,207
contig-120_116397_1,0.820,183
contig-120_116398_2,1.154,260
contig-120_116405_1,0.962,312
contig-120_116407_1,0.878,147
contig-120_116407_2,0.397,360
contig-120_116411_2,0.943,318
contig-120_116412_1,0.334,449
contig-120_116414_1,30.206,597
contig-120_116420_1,2.074,217
contig-120_116421_1,1.095,274
contig-120_116422_1,2.505,539
contig-120_116425_1,2.784,264
contig-120_116429_1,5.051,296
contig-120_116430_1,2.055,219
contig-120_116431_2,11.700,330
contig-120_116432_1,2.055,219
contig-120_116433_1,5.710,575
contig-120_116436_1,0.686,437
contig-120_116438_1,4.426,338
contig-120_116441_1,1.014,444
contig-120_116443_1,0.556,540
contig-120_116445_1,1.213,371
contig-120_116448_1,0.701,428
contig-120_116449_1,5.515,544
contig-120_116450_1,2.632,228
contig-120_116452_1,5.146,583
contig-120_116460_1,1.720,436
contig-120_116463_1,1.974,304
contig-120_116465_1,10.800,611
contig-120_116467_1,0.261,575
contig-120_116470_1,7.636,638
contig-120_116471_1,2.732,604
contig-120_116472_1,0.584,257
contig-120_116483_2,1.986,144
contig-120_116494_1,0.485,618
contig-120_116495_2,1.210,248
contig-120_116496_1,1.070,398
contig-120_116496_2,1.000,137
contig-120_116501_1,1.413,637
contig-120_116504_1,6.108,537
contig-120_116506_1,0.248,604
contig-120_116508_1,0.610,246
contig-120_116510_1,2.772,636
contig-120_116513_1,3.000,200
contig-120_116514_1,1.360,331
contig-120_116515_1,2.589,168
contig-120_116515_2,4.141,467
contig-120_116516_1,1.471,204
contig-120_116520_2,3.427,295
contig-120_116520_3,0.944,144
contig-120_116522_1,1.475,297
contig-120_116524_1,1.271,590
contig-120_116527_1,2.531,177
contig-120_116529_1,1.124,267
contig-120_116531_1,0.796,186
contig-120_116532_1,1.461,308
contig-120_116533_1,9.159,522
contig-120_116539_1,0.239,627
contig-120_116541_1,1.452,310
contig-120_116544_1,5.027,623
contig-120_116547_1,1.982,454
contig-120_116548_1,2.379,565
contig-120_116550_1,3.549,634
contig-120_116551_2,1.807,249
contig-120_116555_1,1.154,260
contig-120_116557_1,0.958,626
contig-120_116559_1,0.588,510
contig-120_116561_1,17.054,553
contig-120_116562_1,0.732,410
contig-120_116562_2,2.459,183
contig-120_116567_1,3.460,606
contig-120_116569_1,0.733,614
contig-120_116573_1,0.519,289
contig-120_116574_1,1.638,359
contig-120_116575_1,7.049,636
contig-120_116577_1,1.327,226
contig-120_116582_1,0.867,346
contig-120_116583_1,9.303,532
contig-120_116584_1,30.594,636
contig-120_116586_1,3.480,248
contig-120_116592_1,1.475,305
contig-120_116592_2,2.863,262
contig-120_116597_1,0.206,636
contig-120_116602_1,1.634,636
contig-120_116606_1,1.807,332
contig-120_116607_1,0.679,442
contig-120_116608_1,0.920,635
contig-120_116609_1,1.101,545
contig-120_116611_1,2.055,511
